11461	19	4
10042	-20	23
7850	29	4
6765	-30	175
5648	61	9
6907	-62	6
6067	67	4
14074	75	55
13398	55	11
11377	-56	29
3821	173	7
7464	-174	15
2361	21	12
10947	-22	6
13583	50	8
6283	111	7
12956	-112	805
3378	6	4
3978	126	4
6240	125	13
12250	-126	24
8066	215	8
12287	-216	23
5650	11	5
1486	-12	4
7649	75	24
2773	40	12
14348	-41	36
8543	35	4
3056	31	244
2176	-32	5
1221	128	491
5498	-129	6
1343	21	5
12930	-22	6
11825	11	8
7799	-12	16
10833	215	10
14212	-216	29
14049	-175	4
8879	13	55
1368	-14	14
4951	105	44
4635	-106	4
4133	108	267
4854	-109	10
2066	186	5
11576	-187	368
13972	155	6
3653	-156	27
109	10	50
12937	-11	10
268	147	4
9203	4	6
10246	-5	110
5237	-171	5
697	4	8
4742	31	4
9815	-32	6
9268	50	5
1748	-51	15
8633	125	10
2843	-126	105
13892	186	4
11936	-175	4
13817	221	5
7814	-222	8
8319	77	5
7047	-78	5
845	118	10
2599	-119	5
7662	17	5
2516	125	8
9557	-126	117
7463	74	13
11109	-75	63
1140	22	5
12457	-23	6
6592	215	4
3907	-216	4
5174	11	26
8425	-12	19
7379	225	6
8188	-226	597
11959	2	8
2277	8	8
5254	-9	33
2618	0	4
7199	-1	4
2786	123	55
6759	-124	24
12402	93	4
5267	-94	4
4031	31	62
10531	-32	5
3601	-216	26
11866	22	5
2391	-23	4
13583	2	9
11751	-3	32
10574	54	6
1224	80	15
10628	-81	76
4447	196	16
8325	-197	19
4562	4	8
3994	125	13
3809	4	9
10745	2	9
3602	105	330
8869	-106	5
10811	-109	35
328	9	8
909	-10	10
8350	30	4
9444	-31	9
14442	10	17
9645	-11	7
1283	148	4
11041	2	9
7299	215	8
10023	-216	13
8469	59	95
12972	-60	7
8576	2	5
11621	-3	349
10225	82	15
1298	-83	9
3825	7	4
6508	-8	15
11705	125	13
4704	-126	80
5365	105	47
1139	-106	10
10485	-109	19
8746	99	22
11024	-100	11
13189	79	4
6280	133	4
11647	-134	4
6158	11	12
4198	-12	12
5468	82	10
2901	-83	9
11324	4	6
743	-5	406
6710	215	14
6161	-216	12
7439	31	156
4410	-32	5
12305	40	8
1985	-41	50
9921	186	5
3140	-32	5
2062	75	31
9003	-76	150
4293	22	5
7472	-23	5
9010	216	127
9064	-217	6
1217	225	7
5316	-60	7
13630	199	49
4614	-200	4
14235	215	5
6784	-216	7
7351	82	8
8115	-83	9
6807	215	8
2100	-216	14
1842	187	4
7860	114	5
1499	-115	132
2100	215	17
13482	-216	18
4266	110	49
8532	-111	7
6839	17	6
6674	31	40
13704	-32	5
2175	16	17
5591	-17	9
3919	108	15
11652	-109	7
457	2	7
1707	151	16
2984	-152	8
9097	124	19
6536	-125	4
3507	121	19
809	-122	90
5483	62	6
12642	182	4
12642	-183	4
7780	80	6
4574	-81	11
10095	108	140
5670	-109	6
9609	81	5
7544	-82	504
4241	110	154
4733	-111	4
3920	17	5
6100	-18	118
1597	129	11
2170	-130	4
11703	75	26
4031	-76	308
2107	75	37
12872	-76	168
1545	35	4
6063	14	4
3056	-15	130
4170	23	15
9839	-24	50
769	11	6
12844	-12	9
11493	2	9
14292	75	34
4391	-76	5
2509	163	11
6803	216	104
9072	-217	9
2255	168	6
3983	-169	4
2213	75	37
13752	-76	61
6197	49	26
6351	-50	32
6977	9	9
14165	-10	8
10611	75	36
160	-76	99
3316	-118	4
1737	233	6
11171	-234	72
1954	80	8
6766	-81	73
11497	75	4
8601	49	21
1748	-50	24
8605	215	10
9234	-216	17
10274	225	6
4576	215	19
10041	-216	14
1162	82	12
10625	-83	10
6969	86	4
9621	-87	8
12288	75	35
1332	-76	232
846	205	76
6529	-206	8
8432	4	7
10069	79	4
3332	-32	6
1967	49	36
6963	-50	55
5622	75	36
3502	-76	131
6170	75	31
1063	-76	245
3454	186	4
160	230	6
8348	235	22
48	-236	5
1136	22	4
10567	-23	4
1502	97	4
6727	-98	49
7642	4	8
303	-5	194
13805	188	4
10803	2	6
805	166	138
13382	-167	4
4719	188	4
827	11	22
226	-12	8
13407	126	4
11550	142	4
11550	-143	4
11598	215	19
8737	-216	18
7454	163	13
13565	-164	55
3606	75	43
9173	105	77
6300	-106	4
6919	126	4
2023	149	4
348	-150	130
12404	-180	4
7898	111	4
13977	136	46
7889	-137	9
5229	2	6
1966	-3	4
9657	82	8
5782	-83	8
350	11	6
8675	-12	5
9010	118	182
9042	-119	5
5239	75	30
242	-76	97
11279	215	15
13493	-216	15
7902	145	7
2432	-146	7
14515	99	5
5474	-100	9
6730	204	15
10464	-205	4
7583	2	7
6963	151	21
1707	-152	17
10222	166	9
10256	-167	4
9456	21	7
11711	-22	4
9246	215	21
8566	-216	22
3916	58	4
8259	75	27
14030	179	24
8656	-180	5
4220	59	10
7342	-60	7
2247	123	40
2505	-124	36
1735	11	11
10693	-12	10
3885	58	4
8356	9	9
4630	-10	6
14376	50	8
7746	11	8
12874	-12	9
10476	10	14
176	-11	7
3988	32	6
2443	-33	5
3227	58	4
5115	89	18
4994	-90	21
4106	59	359
1983	-60	7
4887	-122	53
4699	110	7
1971	-111	6
11838	74	16
13565	-75	63
12449	-124	7
9514	8	9
2331	-9	21
1170	2	4
5140	-3	26
6103	21	8
8877	-22	6
922	50	8
845	-51	9
8654	80	17
7107	9	14
7262	-10	5
10440	108	82
9760	-109	19
9884	58	4
6110	22	4
8525	-23	17
2788	170	138
5696	-171	5
8655	215	21
9847	-216	14
10736	173	8
5701	-174	4
5761	60	4
12217	-61	37
5680	111	11
6346	50	7
8882	148	4
4165	17	8
6955	47	15
7866	-48	5
3789	186	4
109	80	56
2827	-81	19
13995	75	31
5691	-76	227
1416	215	22
11998	-216	10
1076	113	4
4431	-114	10
3203	32	5
14414	-33	4
3056	55	30
10707	-56	9
2349	-118	4
8918	56	9
13610	-57	8
2031	2	7
866	-3	275
5881	39	4
12187	-40	5
12402	198	34
5231	-199	18
14293	146	10
14109	-147	8
529	201	4
7253	-202	6
10273	186	4
5088	213	4
10926	-214	26
12787	4	7
7230	-5	80
3442	225	7
10664	4	12
811	10	14
9246	-11	6
6990	58	4
2965	9	6
8645	-10	32
7020	87	9
12310	-88	23
8881	215	20
7726	-216	21
4028	67	4
9646	197	4
4684	-198	188
14010	163	15
1881	-164	54
2724	233	4
5081	215	29
3462	-216	54
6454	102	4
14154	-103	10
1849	114	7
10222	-115	144
9128	149	4
3235	-150	5
4997	49	57
7486	-50	19
9964	58	4
6488	23	15
5287	-24	44
12668	11	9
9406	-12	15
14197	124	12
634	-125	4
6807	-40	5
14132	118	9
5662	-119	10
11884	149	4
8123	-150	4
6314	157	4
4206	-119	12
3866	58	4
3277	31	10
13192	-32	6
4692	121	22
2614	-122	33
8280	54	6
2788	205	127
4624	-206	6
11937	126	4
13865	88	14
7169	-89	129
3357	125	9
12091	-126	208
14452	9	4
9456	-10	9
13052	82	10
2292	-83	15
3193	186	5
2380	1	5
5805	-2	171
14496	2	8
7707	215	21
1429	-216	4
11337	31	11
9889	-32	5
5307	88	30
1469	-89	47
7386	186	4
1985	216	45
10323	-217	13
316	233	6
12737	-234	42
462	159	4
5312	-160	4
10802	2	6
7322	108	52
14042	-109	6
2653	204	12
11481	-205	4
8719	-137	10
10061	202	12
14470	-203	7
12800	31	4
9990	-32	6
25	82	7
6083	-83	11
4695	-32	4
4884	111	9
10112	108	205
2901	-109	15
1069	84	6
9206	-85	42
10856	75	46
2704	187	4
10328	9	5
5239	-10	10
12338	187	4
11388	11	7
7333	-12	6
6795	225	6
1307	2	4
12617	50	23
12453	-51	69
724	155	12
4043	-156	22
10809	128	66
14011	-129	13
12998	10	29
834	-11	10
12680	22	5
14342	-23	14
1890	11	12
13080	-200	4
12527	10	127
3446	-11	4
9650	108	38
1823	-109	7
10289	16	7
14318	173	10
1339	-174	6
11760	125	14
12739	4	8
4465	-5	13
6594	157	4
6803	49	66
1588	-50	78
4530	59	7
13062	-60	30
498	82	16
4395	-83	8
3318	215	11
905	-216	15
12528	-40	5
2930	11	15
1145	-12	29
12539	48	32
8429	-49	11
3232	125	6
12881	-126	93
3019	75	22
14081	75	26
3056	-76	321
1860	77	4
5799	-78	4
11810	80	55
527	-81	26
9411	59	10
12462	-60	12
1404	216	129
614	-217	13
1317	125	15
5454	-126	44
5764	108	104
1938	-109	10
12387	176	17
2377	-177	43
10446	230	6
14088	193	4
12329	-194	5
4239	54	6
5885	2	9
7261	20	40
102	-21	4
10682	179	17
12221	-180	4
4812	-12	20
1925	58	4
8080	31	27
13324	-32	5
9425	233	5
560	10	30
6476	-11	11
7663	105	252
13686	-106	6
10717	2	8
697	120	5
4778	-121	6
12039	2	5
10463	-3	10
517	103	11
9639	-104	13
1581	186	4
7452	56	6
9278	-57	7
9897	31	12
10790	-32	5
191	82	6
9425	-83	6
6814	80	11
4725	75	43
11898	-76	259
9956	155	8
6933	148	4
6620	31	4
43	-32	5
4617	154	4
14505	-155	4
10289	74	11
6761	-75	36
4851	-81	20
10989	215	5
8015	-216	7
10055	11	19
4472	-12	16
7111	-167	4
8630	234	4
7480	30	4
12689	-31	216
10516	125	14
3171	-126	61
3462	215	53
12601	-216	15
13917	111	6
9252	4	9
13609	-5	53
5466	148	4
6524	45	6
13375	-46	5
12148	-32	6
2516	82	20
4563	-83	9
12666	233	4
8821	22	9
12689	-23	335
2563	4	7
10246	166	98
10434	-167	6
3591	215	11
5944	-216	8
11542	110	42
10544	-111	5
6801	50	15
6625	-51	10
3087	4	5
12676	129	8
2228	-130	4
925	129	8
349	-130	4
11772	16	15
14416	-17	8
7757	215	18
10117	-216	17
11626	125	9
2670	-126	31
12138	54	5
724	17	4
8351	34	24
6743	-35	24
5151	118	10
11945	-119	5
8188	128	608
9526	-129	7
2957	28	4
5525	-29	10
14381	12	4
13624	-13	4
7662	4	7
12677	-5	456
11345	71	408
6019	-72	4
10738	2	5
13511	166	60
7528	-167	6
13810	135	6
3020	-136	41
12921	182	4
12921	-183	4
12792	82	12
